image_id,chest,arm,side,zone,overlap,position,size,seed,orig_w,orig_h,crop_x0,crop_y0,crop_side,scale,lung_pct,lung_x0,lung_y0,lung_x1,lung_y1,cx,cy,mask_x0,mask_y0,mask_x1,mask_y1,mask_px_requested,mask_px_achieved,edit_inside,local_std,edit_norm,cnr,structure_density,density_spread,det_edited,det_background,gain,n_boxes,coord_space,prompt,skip_ratio,guidance,steps,radedit_twin,patch_src,patch_idx,patch_side_px,scale_factor,paste_shift,lesion_contrast,dest_core_std
c0009_right_lower_clear_medium__cp,c0009,copypaste,right,lower,clear,lateral,medium,1592359393,1948,1528,210,0,1528,0.33508,40,0.5742,0.1738,0.9355,0.8574,0.7668,0.707,0.7082,0.6484,0.8254,0.7656,60,60.0,,38.06,,,0.7827,0.6195,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0009_right_lower_clear_medium,n0775,0,69,0.87,0.2399,0.1394,0.1262
c0009_right_lower_moderate_medium__cp,c0009,copypaste,right,lower,moderate,lateral,medium,1919042932,1948,1528,210,0,1528,0.33508,40,0.5742,0.1738,0.9355,0.8574,0.874,0.707,0.8154,0.6484,0.9326,0.7656,60,60.0,,57.05,,,0.9086,0.6195,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0009_right_lower_moderate_medium,n0441,0,160,0.375,0.1404,0.1251,0.07
c0009_right_lower_on_structure_medium__cp,c0009,copypaste,right,lower,on_structure,medial,medium,1978609575,1948,1528,210,0,1528,0.33508,40,0.5742,0.1738,0.9355,0.8574,0.6477,0.707,0.5891,0.6484,0.7062,0.7656,60,60.0,,36.64,,,1.3504,0.6195,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0009_right_lower_on_structure_medium,n1013,0,83,0.723,0.0322,-0.0434,0.0526
c0009_right_lower_clear_large__cp,c0009,copypaste,right,lower,clear,lateral,large,864603599,1948,1528,210,0,1528,0.33508,40,0.5742,0.1738,0.9355,0.8574,0.8073,0.707,0.735,0.6348,0.8795,0.7793,74,74.0,,34.72,,,0.7808,0.5857,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0009_right_lower_clear_large,n1044,0,110,0.673,-0.0373,0.0288,0.0982
c0009_right_lower_moderate_large__cp,c0009,copypaste,right,lower,moderate,medial,large,2024335768,1948,1528,210,0,1528,0.33508,40,0.5742,0.1738,0.9355,0.8574,0.7549,0.707,0.6826,0.6348,0.8271,0.7793,74,74.0,,37.36,,,0.8848,0.5857,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0009_right_lower_moderate_large,n0636,0,240,0.308,0.1167,0.119,0.1387
c0009_right_lower_on_structure_large__cp,c0009,copypaste,right,lower,on_structure,medial,large,42755596,1948,1528,210,0,1528,0.33508,40,0.5742,0.1738,0.9355,0.8574,0.6501,0.707,0.5778,0.6348,0.7224,0.7793,74,74.0,,50.52,,,1.3427,0.5857,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0009_right_lower_on_structure_large,n0614,0,176,0.42,-0.2822,0.0264,0.0516
c0012_left_upper_clear_small__cp,c0012,copypaste,left,upper,clear,medial,small,31316688,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.318,0.2763,0.2721,0.2304,0.3639,0.3222,47,47.0,,31.83,,,0.4254,1.1267,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_clear_small,n0804,0,160,0.294,-0.26,0.0316,0.0704
c0012_left_upper_moderate_small__cp,c0012,copypaste,left,upper,moderate,medial,small,1139016669,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3734,0.2763,0.3275,0.2304,0.4193,0.3222,47,47.0,,37.13,,,0.5141,1.1267,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_moderate_small,n0646,0,96,0.49,-0.2079,0.0806,0.0859
c0012_left_upper_on_structure_small__cp,c0012,copypaste,left,upper,on_structure,lateral,small,675055253,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1244,0.2763,0.0785,0.2304,0.1703,0.3222,47,47.0,,38.41,,,1.4704,1.1267,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_on_structure_small,n0845,0,49,0.959,0.4584,0.0581,0.0702
c0012_left_upper_clear_medium__cp,c0012,copypaste,left,upper,clear,medial,medium,492409475,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3127,0.2763,0.2541,0.2177,0.3713,0.3349,60,60.0,,30.47,,,0.4246,1.1066,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_clear_medium,n0202,2,62,0.968,-0.2717,0.0326,0.0709
c0012_left_upper_moderate_medium__cp,c0012,copypaste,left,upper,moderate,medial,medium,650101329,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3752,0.2763,0.3166,0.2177,0.4338,0.3349,60,60.0,,54.11,,,0.5098,1.1066,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_moderate_medium,n0898,1,128,0.469,-0.2936,-0.0026,0.0943
c0012_left_upper_on_structure_medium__cp,c0012,copypaste,left,upper,on_structure,lateral,medium,887412101,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1627,0.2763,0.1041,0.2177,0.2213,0.3349,60,60.0,,58.05,,,1.3939,1.1066,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_on_structure_medium,n0591,1,162,0.37,0.1934,0.0518,0.1609
c0012_left_upper_clear_large__cp,c0012,copypaste,left,upper,clear,medial,large,198878904,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.307,0.2763,0.2347,0.2041,0.3792,0.3486,74,74.0,,39.85,,,0.4348,0.9873,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_clear_large,n0856,0,94,0.787,-0.0214,0.1237,0.078
c0012_left_upper_moderate_large__cp,c0012,copypaste,left,upper,moderate,lateral,large,733042589,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2516,0.2763,0.1794,0.2041,0.3239,0.3486,74,74.0,,59.6,,,0.4936,0.9873,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_moderate_large,n0582,0,119,0.622,-0.216,0.0724,0.0745
c0012_left_upper_on_structure_large__cp,c0012,copypaste,left,upper,on_structure,lateral,large,743614472,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1742,0.2763,0.1019,0.2041,0.2464,0.3486,74,74.0,,57.18,,,1.2231,0.9873,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_upper_on_structure_large,n0333,0,102,0.725,0.2961,0.0734,0.2071
c0012_left_mid_clear_small__cp,c0012,copypaste,left,mid,clear,medial,small,599810466,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3319,0.459,0.286,0.4131,0.3778,0.5049,47,47.0,,24.46,,,0.5872,1.1098,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_clear_small,n0102,0,48,0.979,-0.2133,0.0215,0.1038
c0012_left_mid_moderate_small__cp,c0012,copypaste,left,mid,moderate,medial,small,863420073,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3595,0.459,0.3136,0.4131,0.4054,0.5049,47,47.0,,34.04,,,0.784,1.1098,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_moderate_small,n0584,0,63,0.746,0.0756,0.0294,0.1353
c0012_left_mid_on_structure_small__cp,c0012,copypaste,left,mid,on_structure,lateral,small,789797427,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.152,0.459,0.1061,0.4131,0.1979,0.5049,47,47.0,,46.07,,,1.2921,1.1098,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_on_structure_small,n1113,0,104,0.452,0.3271,0.0711,0.1567
c0012_left_mid_clear_medium__cp,c0012,copypaste,left,mid,clear,medial,medium,753283367,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2877,0.459,0.2291,0.4004,0.3463,0.5176,60,60.0,,26.7,,,0.58,0.9191,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_clear_medium,n0039,0,82,0.732,0.1193,0.142,0.0653
c0012_left_mid_moderate_medium__cp,c0012,copypaste,left,mid,moderate,medial,medium,1838484101,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3502,0.459,0.2916,0.4004,0.4088,0.5176,60,60.0,,39.82,,,0.7544,0.9191,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_moderate_medium,n0641,0,124,0.484,-0.3711,0.144,0.1284
c0012_left_mid_on_structure_medium__cp,c0012,copypaste,left,mid,on_structure,lateral,medium,1000901262,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1627,0.459,0.1041,0.4004,0.2213,0.5176,60,60.0,,52.54,,,1.1704,0.9191,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_on_structure_medium,n0504,0,143,0.42,0.3065,0.0012,0.1593
c0012_left_mid_clear_large__cp,c0012,copypaste,left,mid,clear,medial,large,1872013382,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2848,0.459,0.2126,0.3867,0.3571,0.5312,74,74.0,,30.34,,,0.5856,0.7415,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_clear_large,n0006,0,199,0.372,0.0185,0.1734,0.0686
c0012_left_mid_moderate_large__cp,c0012,copypaste,left,mid,moderate,lateral,large,1413941226,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2295,0.459,0.1572,0.3867,0.3018,0.5312,74,74.0,,54.26,,,0.729,0.7415,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_moderate_large,n0598,0,112,0.661,-0.0645,-0.0001,0.0807
c0012_left_mid_on_structure_large__cp,c0012,copypaste,left,mid,on_structure,lateral,large,1034197392,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1742,0.459,0.1019,0.3867,0.2464,0.5312,74,74.0,,53.49,,,1.0819,0.7415,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_mid_on_structure_large,n0887,0,110,0.673,0.3114,0.1186,0.1563
c0012_left_lower_clear_small__cp,c0012,copypaste,left,lower,clear,lateral,small,928010730,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2627,0.6416,0.2168,0.5957,0.3086,0.6875,47,47.0,,40.58,,,0.5616,0.6264,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_clear_small,n0839,0,100,0.47,0.1471,0.026,0.0898
c0012_left_lower_moderate_small__cp,c0012,copypaste,left,lower,moderate,medial,small,984054423,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3319,0.6416,0.286,0.5957,0.3778,0.6875,47,47.0,,34.07,,,0.7538,0.6264,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_moderate_small,n1109,0,107,0.439,-0.1682,0.0667,0.0939
c0012_left_lower_on_structure_small__cp,c0012,copypaste,left,lower,on_structure,medial,small,1409419758,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3872,0.6416,0.3413,0.5957,0.4331,0.6875,47,47.0,,40.92,,,1.1036,0.6264,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_on_structure_small,n0588,0,90,0.522,-0.2355,0.0377,0.0683
c0012_left_lower_clear_medium__cp,c0012,copypaste,left,lower,clear,lateral,medium,62594034,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2377,0.6416,0.1791,0.583,0.2963,0.7002,60,60.0,,43.68,,,0.6191,0.4827,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_clear_medium,n0655,1,77,0.779,0.2016,0.0868,0.1072
c0012_left_lower_moderate_medium__cp,c0012,copypaste,left,lower,moderate,lateral,medium,1986445856,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1877,0.6416,0.1291,0.583,0.2463,0.7002,60,60.0,,52.11,,,0.7456,0.4827,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_moderate_medium,n1099,0,250,0.24,0.1052,0.1853,0.0833
c0012_left_lower_on_structure_medium__cp,c0012,copypaste,left,lower,on_structure,lateral,medium,68175940,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1377,0.6416,0.0791,0.583,0.1963,0.7002,60,60.0,,50.39,,,0.9993,0.4827,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_on_structure_medium,n0354,0,166,0.361,0.0908,0.0312,0.1464
c0012_left_lower_clear_large__cp,c0012,copypaste,left,lower,clear,lateral,large,581767061,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2516,0.6416,0.1794,0.5694,0.3239,0.7139,74,74.0,,45.05,,,0.6902,0.3228,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_clear_large,n0913,0,82,0.902,0.1831,0.0946,0.1325
c0012_left_lower_moderate_large__cp,c0012,copypaste,left,lower,moderate,medial,large,586498630,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.307,0.6416,0.2347,0.5694,0.3792,0.7139,74,74.0,,42.39,,,0.748,0.3228,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_moderate_large,n0196,0,136,0.544,0.0395,0.0495,0.1091
c0012_left_lower_on_structure_large__cp,c0012,copypaste,left,lower,on_structure,medial,large,1289123658,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3512,0.6416,0.2789,0.5694,0.4235,0.7139,74,74.0,,48.09,,,0.9057,0.3228,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_left_lower_on_structure_large,n0402,1,80,0.925,0.1306,0.0213,0.1091
c0012_right_upper_clear_small__cp,c0012,copypaste,right,upper,clear,medial,small,374998246,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7197,0.2873,0.6738,0.2414,0.7656,0.3332,47,47.0,,28.0,,,0.4141,0.9571,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_clear_small,n0757,0,73,0.644,-0.3802,0.0498,0.0544
c0012_right_upper_moderate_small__cp,c0012,copypaste,right,upper,moderate,medial,small,112294441,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6449,0.2873,0.599,0.2414,0.6908,0.3332,47,47.0,,32.55,,,0.5431,0.9571,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_moderate_small,n0647,1,49,0.959,-0.1721,0.0778,0.0956
c0012_right_upper_on_structure_small__cp,c0012,copypaste,right,upper,on_structure,lateral,small,804455809,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.8195,0.2873,0.7736,0.2414,0.8654,0.3332,47,47.0,,63.02,,,1.0064,0.9571,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_on_structure_small,n0204,0,83,0.566,0.0918,0.0796,0.183
c0012_right_upper_clear_medium__cp,c0012,copypaste,right,upper,clear,medial,medium,90652296,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6975,0.2873,0.6389,0.2287,0.7561,0.3459,60,60.0,,30.48,,,0.4119,0.7869,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_clear_medium,n0749,0,79,0.759,-0.1052,0.0823,0.0599
c0012_right_upper_moderate_medium__cp,c0012,copypaste,right,upper,moderate,medial,medium,1646225407,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6529,0.2873,0.5943,0.2287,0.7115,0.3459,60,60.0,,35.86,,,0.5129,0.7869,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_moderate_medium,n0646,0,96,0.625,-0.2099,0.0794,0.093
c0012_right_upper_on_structure_medium__cp,c0012,copypaste,right,upper,on_structure,lateral,medium,473011316,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.8088,0.2873,0.7502,0.2287,0.8674,0.3459,60,60.0,,64.04,,,0.8791,0.7869,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_on_structure_medium,n1049,0,142,0.423,0.219,0.0163,0.1921
c0012_right_upper_clear_large__cp,c0012,copypaste,right,upper,clear,medial,large,1550483667,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7003,0.2873,0.6281,0.215,0.7726,0.3595,74,74.0,,33.01,,,0.4135,0.596,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_clear_large,n0658,0,91,0.813,-0.2245,0.0254,0.0643
c0012_right_upper_moderate_large__cp,c0012,copypaste,right,upper,moderate,medial,large,1766038478,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6615,0.2873,0.5893,0.215,0.7338,0.3595,74,74.0,,40.92,,,0.4981,0.596,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_moderate_large,n1013,0,83,0.892,-0.2761,-0.0469,0.0954
c0012_right_upper_on_structure_large__cp,c0012,copypaste,right,upper,on_structure,lateral,large,47611005,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7973,0.2873,0.725,0.215,0.8696,0.3595,74,74.0,,61.55,,,0.765,0.596,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_upper_on_structure_large,n1098,0,81,0.914,0.1631,0.1861,0.1877
c0012_right_mid_clear_small__cp,c0012,copypaste,right,mid,clear,medial,small,605315859,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7073,0.4863,0.6614,0.4404,0.7532,0.5322,47,47.0,,28.43,,,0.5687,0.738,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_clear_small,n0100,0,90,0.522,0.0258,0.0661,0.0644
c0012_right_mid_moderate_small__cp,c0012,copypaste,right,mid,moderate,lateral,small,2026858730,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7945,0.4863,0.7486,0.4404,0.8404,0.5322,47,47.0,,51.31,,,0.7427,0.738,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_moderate_small,n0080,0,96,0.49,-0.0679,0.0576,0.0869
c0012_right_mid_on_structure_small__cp,c0012,copypaste,right,mid,on_structure,lateral,small,2095140639,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.8319,0.4863,0.786,0.4404,0.8778,0.5322,47,47.0,,59.95,,,1.1002,0.738,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_on_structure_small,n0560,0,120,0.392,0.2263,0.0955,0.1169
c0012_right_mid_clear_medium__cp,c0012,copypaste,right,mid,clear,lateral,medium,427652991,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7309,0.4863,0.6723,0.4277,0.7895,0.5449,60,60.0,,27.81,,,0.5861,0.5235,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_clear_medium,n0566,0,129,0.465,-0.0491,0.0309,0.069
c0012_right_mid_moderate_medium__cp,c0012,copypaste,right,mid,moderate,lateral,medium,1265450370,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7865,0.4863,0.7279,0.4277,0.8451,0.5449,60,60.0,,57.83,,,0.7122,0.5235,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_moderate_medium,n0619,0,90,0.667,-0.274,0.0316,0.0888
c0012_right_mid_on_structure_medium__cp,c0012,copypaste,right,mid,on_structure,lateral,medium,1618747928,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.8199,0.4863,0.7613,0.4277,0.8785,0.5449,60,60.0,,59.32,,,0.9605,0.5235,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_on_structure_medium,n0849,0,63,0.952,0.1952,0.1004,0.1314
c0012_right_mid_clear_large__cp,c0012,copypaste,right,mid,clear,medial,large,661455099,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.71,0.4863,0.6378,0.4141,0.7823,0.5586,74,74.0,,36.6,,,0.5977,0.3672,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_clear_large,n0345,0,107,0.692,-0.0002,0.0703,0.0777
c0012_right_mid_moderate_large__cp,c0012,copypaste,right,mid,moderate,lateral,large,55060446,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7779,0.4863,0.7056,0.4141,0.8502,0.5586,74,74.0,,58.63,,,0.6947,0.3672,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_moderate_large,n0184,0,159,0.465,-0.2214,0.0193,0.0873
c0012_right_mid_on_structure_large__cp,c0012,copypaste,right,mid,on_structure,medial,large,578172390,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6325,0.4863,0.5602,0.4141,0.7047,0.5586,74,74.0,,58.78,,,0.8955,0.3672,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_mid_on_structure_large,n0763,0,134,0.552,0.2758,0.0949,0.1162
c0012_right_lower_clear_small__cp,c0012,copypaste,right,lower,clear,lateral,small,53118377,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7571,0.6854,0.7112,0.6395,0.803,0.7313,47,47.0,,42.25,,,0.7899,0.7442,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_clear_small,n0427,2,53,0.887,0.1607,0.0722,0.0827
c0012_right_lower_moderate_small__cp,c0012,copypaste,right,lower,moderate,medial,small,847053558,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7197,0.6854,0.6738,0.6395,0.7656,0.7313,47,47.0,,50.32,,,1.164,0.7442,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_moderate_small,n1058,0,50,0.94,0.0906,0.0405,0.1501
c0012_right_lower_on_structure_small__cp,c0012,copypaste,right,lower,on_structure,medial,small,1726686590,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6574,0.6854,0.6115,0.6395,0.7033,0.7313,47,47.0,,26.02,,,1.4815,0.7442,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_on_structure_small,n0069,0,108,0.435,0.2476,0.0302,0.0519
c0012_right_lower_clear_medium__cp,c0012,copypaste,right,lower,clear,lateral,medium,433076134,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7865,0.6854,0.7279,0.6268,0.8451,0.744,60,60.0,,47.02,,,0.7832,0.7359,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_clear_medium,n0805,0,119,0.504,-0.1346,0.0443,0.0519
c0012_right_lower_moderate_medium__cp,c0012,copypaste,right,lower,moderate,medial,medium,1022754567,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7197,0.6854,0.6611,0.6268,0.7783,0.744,60,60.0,,45.34,,,1.1334,0.7359,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_moderate_medium,n0827,0,60,1.0,0.2718,0.0323,0.1645
c0012_right_lower_on_structure_medium__cp,c0012,copypaste,right,lower,on_structure,medial,medium,280723663,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6863,0.6854,0.6277,0.6268,0.7449,0.744,60,60.0,,44.73,,,1.4677,0.7359,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_on_structure_medium,n0296,0,107,0.561,-0.0637,0.0259,0.0734
c0012_right_lower_clear_large__cp,c0012,copypaste,right,lower,clear,lateral,large,1167647143,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7876,0.6854,0.7153,0.6131,0.8599,0.7577,74,74.0,,50.7,,,0.7848,0.6953,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_clear_large,n0095,0,74,1.0,0.1372,0.0265,0.0701
c0012_right_lower_moderate_large__cp,c0012,copypaste,right,lower,moderate,medial,large,1699959074,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7197,0.6854,0.6475,0.6131,0.792,0.7577,74,74.0,,40.55,,,1.1164,0.6953,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_moderate_large,n0349,0,176,0.42,-0.1224,0.0511,0.1794
c0012_right_lower_on_structure_large__cp,c0012,copypaste,right,lower,on_structure,medial,large,1297483616,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6518,0.6854,0.5796,0.6131,0.7241,0.7577,74,74.0,,50.03,,,1.4524,0.6953,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0012_right_lower_on_structure_large,n0440,0,196,0.378,0.222,0.0418,0.0697
c0014_left_upper_clear_small__cp,c0014,copypaste,left,upper,clear,medial,small,1038506933,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.3555,0.242,0.3096,0.1961,0.4014,0.2879,47,47.0,,29.51,,,0.6016,1.0555,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0014_left_upper_clear_small,n1110,0,67,0.701,0.0175,0.0343,0.0926
c0014_left_upper_moderate_small__cp,c0014,copypaste,left,upper,moderate,lateral,small,204831233,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2783,0.242,0.2324,0.1961,0.3242,0.2879,47,47.0,,35.95,,,0.7328,1.0555,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0014_left_upper_moderate_small,n0981,0,92,0.511,-0.0201,0.0974,0.0889
c0014_left_upper_on_structure_small__cp,c0014,copypaste,left,upper,on_structure,lateral,small,185880668,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.1755,0.242,0.1296,0.1961,0.2214,0.2879,47,47.0,,46.89,,,1.5622,1.0555,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0014_left_upper_on_structure_small,n0245,0,67,0.701,0.2454,0.0299,0.1435
c0014_left_upper_clear_medium__cp,c0014,copypaste,left,upper,clear,medial,medium,590196533,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.3936,0.242,0.335,0.1834,0.4521,0.3005,60,60.0,,52.53,,,0.5778,1.0077,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0014_left_upper_clear_medium,n0534,0,118,0.508,0.0933,0.0609,0.1103
