image_id,chest,arm,side,zone,overlap,position,size,seed,orig_w,orig_h,crop_x0,crop_y0,crop_side,scale,lung_pct,lung_x0,lung_y0,lung_x1,lung_y1,cx,cy,mask_x0,mask_y0,mask_x1,mask_y1,mask_px_requested,mask_px_achieved,edit_inside,local_std,edit_norm,cnr,structure_density,density_spread,det_edited,det_background,gain,n_boxes,coord_space,prompt,skip_ratio,guidance,steps
c0012_left_mid_clear_large__null,c0012,null_edit,left,mid,clear,medial,large,1872013382,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2848,0.459,0.2126,0.3867,0.3571,0.5312,74,74.0,8.73,30.34,0.2878,-0.0189,0.5856,0.7415,0.0,0.0,0.0,2,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0012_left_mid_moderate_large,c0012,lesion,left,mid,moderate,lateral,large,1413941226,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2295,0.459,0.1572,0.3867,0.3018,0.5312,74,74.0,69.42,54.26,1.2795,1.551,0.729,0.7415,0.9814,0.0,0.9814,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_mid_on_structure_large,c0012,lesion,left,mid,on_structure,lateral,large,1034197392,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1742,0.459,0.1019,0.3867,0.2464,0.5312,74,74.0,59.21,53.49,1.107,1.2474,1.0819,0.7415,0.9576,0.0,0.9576,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_clear_small,c0012,lesion,left,lower,clear,lateral,small,928010730,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2627,0.6416,0.2168,0.5957,0.3086,0.6875,47,47.0,23.71,40.58,0.5843,0.5484,0.5616,0.6264,0.051,0.0,0.051,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_moderate_small,c0012,lesion,left,lower,moderate,medial,small,984054423,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3319,0.6416,0.286,0.5957,0.3778,0.6875,47,47.0,57.69,34.07,1.6934,2.437,0.7538,0.6264,0.98,0.0,0.98,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_on_structure_small,c0012,lesion,left,lower,on_structure,medial,small,1409419758,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3872,0.6416,0.3413,0.5957,0.4331,0.6875,47,47.0,24.85,40.92,0.6072,0.8266,1.1036,0.6264,0.1929,0.0,0.1929,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_clear_medium,c0012,lesion,left,lower,clear,lateral,medium,62594034,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2377,0.6416,0.1791,0.583,0.2963,0.7002,60,60.0,44.35,43.68,1.0154,1.2725,0.6191,0.4827,0.9585,0.0,0.9585,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_moderate_medium,c0012,lesion,left,lower,moderate,lateral,medium,1986445856,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1877,0.6416,0.1291,0.583,0.2463,0.7002,60,60.0,23.7,52.11,0.4549,0.4871,0.7456,0.4827,0.9744,0.0,0.9744,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_on_structure_medium,c0012,lesion,left,lower,on_structure,lateral,medium,68175940,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.1377,0.6416,0.0791,0.583,0.1963,0.7002,60,60.0,11.78,50.39,0.2338,0.1474,0.9993,0.4827,0.9705,0.0,0.9705,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_clear_large,c0012,lesion,left,lower,clear,lateral,large,581767061,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2516,0.6416,0.1794,0.5694,0.3239,0.7139,74,74.0,45.34,45.05,1.0063,1.0314,0.6902,0.3228,0.979,0.0,0.979,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_clear_large__null,c0012,null_edit,left,lower,clear,lateral,large,581767061,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.2516,0.6416,0.1794,0.5694,0.3239,0.7139,74,74.0,12.16,45.05,0.27,-0.1028,0.6902,0.3228,0.0,0.0,0.0,1,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0012_left_lower_moderate_large,c0012,lesion,left,lower,moderate,medial,large,586498630,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.307,0.6416,0.2347,0.5694,0.3792,0.7139,74,74.0,63.2,42.39,1.4908,2.0927,0.748,0.3228,0.9747,0.0,0.9747,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_left_lower_on_structure_large,c0012,lesion,left,lower,on_structure,medial,large,1289123658,2269,2329,0,30,2269,0.22565,45,0.0762,0.1328,0.4492,0.7852,0.3512,0.6416,0.2789,0.5694,0.4235,0.7139,74,74.0,52.28,48.09,1.087,1.6117,0.9057,0.3228,0.9623,0.0,0.9623,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_clear_small,c0012,lesion,right,upper,clear,medial,small,374998246,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7197,0.2873,0.6738,0.2414,0.7656,0.3332,47,47.0,42.91,28.0,1.5324,2.1468,0.4141,0.9571,0.9528,0.0,0.9528,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_moderate_small,c0012,lesion,right,upper,moderate,medial,small,112294441,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6449,0.2873,0.599,0.2414,0.6908,0.3332,47,47.0,64.52,32.55,1.982,2.5349,0.5431,0.9571,0.9512,0.0,0.9512,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_on_structure_small,c0012,lesion,right,upper,on_structure,lateral,small,804455809,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.8195,0.2873,0.7736,0.2414,0.8654,0.3332,47,47.0,6.41,63.02,0.1017,0.0214,1.0064,0.9571,0.0,0.0,0.0,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_clear_medium,c0012,lesion,right,upper,clear,medial,medium,90652296,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6975,0.2873,0.6389,0.2287,0.7561,0.3459,60,60.0,77.82,30.48,2.5532,3.5583,0.4119,0.7869,0.9862,0.0,0.9862,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_moderate_medium,c0012,lesion,right,upper,moderate,medial,medium,1646225407,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6529,0.2873,0.5943,0.2287,0.7115,0.3459,60,60.0,69.71,35.86,1.9439,2.5425,0.5129,0.7869,0.9666,0.0,0.9666,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_on_structure_medium,c0012,lesion,right,upper,on_structure,lateral,medium,473011316,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.8088,0.2873,0.7502,0.2287,0.8674,0.3459,60,60.0,8.45,64.04,0.132,0.018,0.8791,0.7869,0.0,0.0,0.0,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_clear_large,c0012,lesion,right,upper,clear,medial,large,1550483667,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7003,0.2873,0.6281,0.215,0.7726,0.3595,74,74.0,80.62,33.01,2.4423,3.4621,0.4135,0.596,0.9775,0.0,0.9775,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_clear_large__null,c0012,null_edit,right,upper,clear,medial,large,1550483667,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7003,0.2873,0.6281,0.215,0.7726,0.3595,74,74.0,8.59,33.01,0.2602,0.0149,0.4135,0.596,0.0,0.0,0.0,1,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0012_right_upper_moderate_large,c0012,lesion,right,upper,moderate,medial,large,1766038478,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6615,0.2873,0.5893,0.215,0.7338,0.3595,74,74.0,65.28,40.92,1.5953,2.2166,0.4981,0.596,0.9692,0.0,0.9692,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_upper_on_structure_large,c0012,lesion,right,upper,on_structure,lateral,large,47611005,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7973,0.2873,0.725,0.215,0.8696,0.3595,74,74.0,9.85,61.55,0.1601,-0.0424,0.765,0.596,0.0,0.0,0.0,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_clear_small,c0012,lesion,right,mid,clear,medial,small,605315859,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7073,0.4863,0.6614,0.4404,0.7532,0.5322,47,47.0,47.5,28.43,1.6709,2.4863,0.5687,0.738,0.9626,0.0,0.9626,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_moderate_small,c0012,lesion,right,mid,moderate,lateral,small,2026858730,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7945,0.4863,0.7486,0.4404,0.8404,0.5322,47,47.0,7.13,51.31,0.139,0.1163,0.7427,0.738,0.0,0.0,0.0,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_on_structure_small,c0012,lesion,right,mid,on_structure,lateral,small,2095140639,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.8319,0.4863,0.786,0.4404,0.8778,0.5322,47,47.0,5.56,59.95,0.0927,-0.0217,1.1002,0.738,0.0,0.0,0.0,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_clear_medium,c0012,lesion,right,mid,clear,lateral,medium,427652991,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7309,0.4863,0.6723,0.4277,0.7895,0.5449,60,60.0,37.12,27.81,1.3346,1.909,0.5861,0.5235,0.9795,0.0,0.9795,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_moderate_medium,c0012,lesion,right,mid,moderate,lateral,medium,1265450370,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7865,0.4863,0.7279,0.4277,0.8451,0.5449,60,60.0,17.1,57.83,0.2957,0.4144,0.7122,0.5235,0.9543,0.0,0.9543,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_on_structure_medium,c0012,lesion,right,mid,on_structure,lateral,medium,1618747928,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.8199,0.4863,0.7613,0.4277,0.8785,0.5449,60,60.0,6.01,59.32,0.1013,-0.0303,0.9605,0.5235,0.0,0.0,0.0,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_clear_large,c0012,lesion,right,mid,clear,medial,large,661455099,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.71,0.4863,0.6378,0.4141,0.7823,0.5586,74,74.0,58.04,36.6,1.5858,2.1806,0.5977,0.3672,0.9508,0.0,0.9508,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_clear_large__null,c0012,null_edit,right,mid,clear,medial,large,661455099,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.71,0.4863,0.6378,0.4141,0.7823,0.5586,74,74.0,9.81,36.6,0.268,0.0627,0.5977,0.3672,0.0,0.0,0.0,0,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0012_right_mid_moderate_large,c0012,lesion,right,mid,moderate,lateral,large,55060446,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7779,0.4863,0.7056,0.4141,0.8502,0.5586,74,74.0,32.73,58.63,0.5582,0.8278,0.6947,0.3672,0.9829,0.0,0.9829,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_mid_on_structure_large,c0012,lesion,right,mid,on_structure,medial,large,578172390,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6325,0.4863,0.5602,0.4141,0.7047,0.5586,74,74.0,40.3,58.78,0.6856,0.7268,0.8955,0.3672,0.5234,0.0,0.5234,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_clear_small,c0012,lesion,right,lower,clear,lateral,small,53118377,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7571,0.6854,0.7112,0.6395,0.803,0.7313,47,47.0,10.3,42.25,0.2437,0.2546,0.7899,0.7442,0.0,0.0,0.0,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_moderate_small,c0012,lesion,right,lower,moderate,medial,small,847053558,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7197,0.6854,0.6738,0.6395,0.7656,0.7313,47,47.0,26.28,50.32,0.5222,0.7233,1.164,0.7442,0.6854,0.0,0.6854,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_on_structure_small,c0012,lesion,right,lower,on_structure,medial,small,1726686590,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6574,0.6854,0.6115,0.6395,0.7033,0.7313,47,47.0,20.31,26.02,0.7805,0.9689,1.4815,0.7442,0.9453,0.0,0.9453,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_clear_medium,c0012,lesion,right,lower,clear,lateral,medium,433076134,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7865,0.6854,0.7279,0.6268,0.8451,0.744,60,60.0,9.74,47.02,0.2071,0.2094,0.7832,0.7359,0.1235,0.0,0.1235,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_moderate_medium,c0012,lesion,right,lower,moderate,medial,medium,1022754567,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7197,0.6854,0.6611,0.6268,0.7783,0.744,60,60.0,21.45,45.34,0.4732,0.6863,1.1334,0.7359,0.9054,0.0,0.9054,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_on_structure_medium,c0012,lesion,right,lower,on_structure,medial,medium,280723663,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6863,0.6854,0.6277,0.6268,0.7449,0.744,60,60.0,27.5,44.73,0.6149,0.7503,1.4677,0.7359,0.9666,0.0,0.9666,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_clear_large,c0012,lesion,right,lower,clear,lateral,large,1167647143,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7876,0.6854,0.7153,0.6131,0.8599,0.7577,74,74.0,14.06,50.7,0.2774,0.3213,0.7848,0.6953,0.6527,0.0,0.6527,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_clear_large__null,c0012,null_edit,right,lower,clear,lateral,large,1167647143,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7876,0.6854,0.7153,0.6131,0.8599,0.7577,74,74.0,7.35,50.7,0.145,0.0052,0.7848,0.6953,0.0,0.0,0.0,2,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0012_right_lower_moderate_large,c0012,lesion,right,lower,moderate,medial,large,1699959074,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.7197,0.6854,0.6475,0.6131,0.792,0.7577,74,74.0,20.58,40.55,0.5075,0.741,1.1164,0.6953,0.9603,0.0,0.9603,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0012_right_lower_on_structure_large,c0012,lesion,right,lower,on_structure,medial,large,1297483616,2269,2329,0,30,2269,0.22565,45,0.5469,0.1309,0.8926,0.8418,0.6518,0.6854,0.5796,0.6131,0.7241,0.7577,74,74.0,20.4,50.03,0.4077,0.5085,1.4524,0.6953,0.9541,0.0,0.9541,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_clear_small,c0014,lesion,left,upper,clear,medial,small,1038506933,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.3555,0.242,0.3096,0.1961,0.4014,0.2879,47,47.0,56.76,29.51,1.9235,2.7077,0.6016,1.0555,0.9249,0.0,0.9249,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_moderate_small,c0014,lesion,left,upper,moderate,lateral,small,204831233,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2783,0.242,0.2324,0.1961,0.3242,0.2879,47,47.0,70.27,35.95,1.9545,2.3912,0.7328,1.0555,0.9814,0.0,0.9814,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_on_structure_small,c0014,lesion,left,upper,on_structure,lateral,small,185880668,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.1755,0.242,0.1296,0.1961,0.2214,0.2879,47,47.0,6.51,46.89,0.1388,-0.0829,1.5622,1.0555,0.0,0.0,0.0,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_clear_medium,c0014,lesion,left,upper,clear,medial,medium,590196533,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.3936,0.242,0.335,0.1834,0.4521,0.3005,60,60.0,50.81,52.53,0.9673,1.2814,0.5778,1.0077,0.0,0.0,0.0,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_moderate_medium,c0014,lesion,left,upper,moderate,lateral,medium,1044672113,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2783,0.242,0.2197,0.1834,0.3369,0.3005,60,60.0,68.26,55.0,1.241,1.6039,0.7428,1.0077,0.9843,0.0,0.9843,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_on_structure_medium,c0014,lesion,left,upper,on_structure,lateral,medium,1004932903,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.1861,0.242,0.1275,0.1834,0.2447,0.3005,60,60.0,6.64,51.61,0.1286,-0.0785,1.4352,1.0077,0.0,0.0,0.0,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_clear_large,c0014,lesion,left,upper,clear,medial,large,698406637,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.359,0.242,0.2868,0.1697,0.4313,0.3142,74,74.0,53.73,49.7,1.0811,1.3484,0.5935,0.8995,0.8291,0.0,0.8291,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_clear_large__null,c0014,null_edit,left,upper,clear,medial,large,698406637,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.359,0.242,0.2868,0.1697,0.4313,0.3142,74,74.0,12.94,49.7,0.2605,0.2676,0.5935,0.8995,0.0,0.0,0.0,3,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0014_left_upper_moderate_large,c0014,lesion,left,upper,moderate,medial,large,838877928,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2884,0.242,0.2161,0.1697,0.3607,0.3142,74,74.0,66.36,59.28,1.1194,1.4419,0.7569,0.8995,0.9568,0.0,0.9568,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_upper_on_structure_large,c0014,lesion,left,upper,on_structure,lateral,large,1650813700,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.1976,0.242,0.1254,0.1697,0.2699,0.3142,74,74.0,8.14,54.96,0.148,-0.0897,1.3392,0.8995,0.0,0.0,0.0,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_clear_small,c0014,lesion,left,mid,clear,medial,small,328150994,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2912,0.4629,0.2453,0.417,0.3371,0.5088,47,47.0,79.81,34.55,2.31,3.0053,0.7489,0.7828,0.9577,0.0,0.9577,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_moderate_small,c0014,lesion,left,mid,moderate,lateral,small,1233677029,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.214,0.4629,0.1681,0.417,0.2599,0.5088,47,47.0,32.62,50.95,0.6402,0.7294,0.8773,0.7828,0.9572,0.0,0.9572,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_on_structure_small,c0014,lesion,left,mid,on_structure,lateral,small,559213965,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.1755,0.4629,0.1296,0.417,0.2214,0.5088,47,47.0,8.4,68.48,0.1227,-0.1258,1.1462,0.7828,0.0,0.0,0.0,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_clear_medium,c0014,lesion,left,mid,clear,lateral,medium,1053180385,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2553,0.4629,0.1967,0.4043,0.3139,0.5215,60,60.0,66.49,36.05,1.8442,2.4355,0.7445,0.6079,0.9837,0.0,0.9837,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_moderate_medium,c0014,lesion,left,mid,moderate,medial,medium,353884149,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.3936,0.4629,0.335,0.4043,0.4521,0.5215,60,60.0,32.64,54.64,0.5975,0.6651,0.8746,0.6079,0.9658,0.406,0.5598,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_on_structure_medium,c0014,lesion,left,mid,on_structure,lateral,medium,882077329,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.1861,0.4629,0.1275,0.4043,0.2447,0.5215,60,60.0,7.76,69.54,0.1116,-0.0914,1.0875,0.6079,0.0,0.0,0.0,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_clear_large,c0014,lesion,left,mid,clear,lateral,large,626142076,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2481,0.4629,0.1758,0.3906,0.3203,0.5352,74,74.0,62.94,51.57,1.2204,1.5747,0.7215,0.5069,0.9722,0.0,0.9722,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_clear_large__null,c0014,null_edit,left,mid,clear,lateral,large,626142076,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2481,0.4629,0.1758,0.3906,0.3203,0.5352,74,74.0,10.66,51.57,0.2066,0.1943,0.7215,0.5069,0.0,0.0,0.0,2,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0014_left_mid_moderate_large,c0014,lesion,left,mid,moderate,lateral,large,417677088,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2178,0.4629,0.1455,0.3906,0.2901,0.5352,74,74.0,49.84,64.18,0.7766,0.969,0.8592,0.5069,0.9528,0.0,0.9528,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_mid_on_structure_large,c0014,lesion,left,mid,on_structure,lateral,large,1479231217,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.1976,0.4629,0.1254,0.3906,0.2699,0.5352,74,74.0,30.29,64.95,0.4663,0.3649,1.022,0.5069,0.9632,0.0,0.9632,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_lower_clear_small,c0014,lesion,left,lower,clear,lateral,small,936329915,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2655,0.6838,0.2196,0.6379,0.3114,0.7297,47,47.0,65.03,29.36,2.2153,3.2017,0.6414,0.5799,0.9559,0.0,0.9559,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_lower_moderate_small,c0014,lesion,left,lower,moderate,lateral,small,670406332,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.1883,0.6838,0.1424,0.6379,0.2342,0.7297,47,47.0,69.42,40.79,1.7018,2.277,0.8142,0.5799,0.9852,0.0,0.9852,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_lower_on_structure_small,c0014,lesion,left,lower,on_structure,medial,small,1130787066,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.4069,0.6838,0.361,0.6379,0.4528,0.7297,47,47.0,6.63,45.37,0.1462,-0.1049,1.2062,0.5799,0.0,0.0,0.0,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_lower_clear_medium,c0014,lesion,left,lower,clear,lateral,medium,1701039390,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2783,0.6838,0.2197,0.6252,0.3369,0.7424,60,60.0,61.04,34.71,1.7589,2.5101,0.637,0.5489,0.9576,0.0,0.9576,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_lower_moderate_medium,c0014,lesion,left,lower,moderate,medial,medium,494582528,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.3129,0.6838,0.2543,0.6252,0.3715,0.7424,60,60.0,47.53,37.18,1.2785,1.8501,0.7635,0.5489,0.9479,0.0,0.9479,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_lower_on_structure_medium,c0014,lesion,left,lower,on_structure,medial,medium,311242293,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.3705,0.6838,0.3119,0.6252,0.4291,0.7424,60,60.0,39.83,45.17,0.8818,1.1781,1.1276,0.5489,0.9726,0.0,0.9726,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0014_left_lower_clear_large,c0014,lesion,left,lower,clear,lateral,large,1927686753,2320,2828,0,254,2320,0.22069,35,0.1016,0.0684,0.4551,0.8574,0.2682,0.6838,0.196,0.6116,0.3405,0.7561,74,74.0,58.42,35.28,1.6559,2.4366,0.6273,0.4855,0.934,0.0,0.934,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
